,day,turnSpent,advUsed,location,combat,free?,items,meat,rounds,mox,mus,mys,effectsGained,clover,nativeMonster,hpGain,hpLoss,ncTitle,semirare,itemsUsed,skills,crafting,lineRange,freeNC,macroFrom
387,2,271,0,The Battlefield (Frat Uniform),Green Ops Soldier,1,"['green clay bead', 'communications windchimes', 'gas balloon', 'gas balloon', 'green smoke bomb', 'green smoke bomb', 'henna face paint', 'round green sunglasses']",0,2,18,10,42,[],,True,0,0,,,[],['ASDON MARTIN: MISSILE LAUNCHER!'],,"[10401, 10422]",,[]
388,2,271,0,The Battlefield (Frat Uniform),War Hippy Airborne Commander,1,[],0,1,0,0,0,[],,True,0,0,,,[],['ASDON MARTIN: SPRING-LOADED FRONT BUMPER!'],,"[10422, 10430]",,[]
389,2,271,1,The Battlefield (Frat Uniform),Green Ops Soldier,0,"['green clay bead', 'communications windchimes', 'gas balloon', 'gas balloon', 'green smoke bomb']",0,2,20,13,37,[],,True,0,0,,,[],[],,"[10430, 10448]",,[]
390,2,272,1,The Battlefield (Frat Uniform),Mobile Armored Sweat Lodge,0,"['didgeridooka', 'gas balloon']",0,2,16,14,36,[],,True,0,0,,,[],[],,"[10448, 10464]",,[]
391,2,273,1,The Battlefield (Frat Uniform),War Hippy Green Gourmet,0,"['pink clay bead', 'reinforced beaded headband', 'round purple sunglasses', 'oversized pipe', 'water pipe bomb', 'Hippy Army MPE']",0,2,15,13,39,[],,True,0,0,,,[],[],,"[10464, 10486]",,[]
392,2,274,0,The Outskirts of Cobb's Knob,angry ghost,1,"['ghostly ectoplasm', 'ghostly ectoplasm']",0,2,49,56,135,"[('Stinkybeard', 5)]",,,0,0,,,[],['PIERCING GAZE!'],,"[10486, 10505]",,[]
393,2,274,1,The Battlefield (Frat Uniform),Green Ops Soldier,0,"['green clay bead', 'gas balloon', 'gas balloon', 'green smoke bomb', 'henna face paint']",0,2,14,14,43,[],,True,0,0,,,[],['PIERCING GAZE!'],,"[10505, 10526]",,[]
394,2,275,1,The Battlefield (Frat Uniform),War Hippy Elder Shaman,0,"['Gaia beads', 'Lockenstock&trade; sandals', 'carbonated soy milk', 'flowing hippy skirt', 'funky dried mushroom', 'Gathered Meat-Clip']",0,2,24,20,31,[],,True,0,0,,,[],['PIERCING GAZE!'],,"[10526, 10550]",,[]
395,2,276,1,The Battlefield (Frat Uniform),Green Ops Soldier,0,"['green clay bead', 'gas balloon', 'gas balloon']",0,2,18,12,40,[],,True,0,0,,,[],['PIERCING GAZE!'],,"[10550, 10570]",,[]
396,2,277,1,The Battlefield (Frat Uniform),Mobile Armored Sweat Lodge,0,"['didgeridooka', 'gas balloon']",0,2,11,18,35,[],,True,0,0,,,[],['PIERCING GAZE!'],,"[10570, 10589]",,[]
397,2,278,1,The Battlefield (Frat Uniform),Green Ops Soldier,0,"['green clay bead', 'gas balloon', 'green smoke bomb', 'henna face paint']",0,2,13,13,44,"[('Three Days Slow', 5)]",,True,0,0,,,[],['PIERCING GAZE!'],,"[10589, 10610]",,[]
398,2,279,1,The Battlefield (Frat Uniform),War Hippy Naturopathic Homeopath,0,"['hippy medical kit', 'communications windchimes', 'filthy poultice', 'natural fennel soda']",0,2,10,13,41,[],,True,0,0,,,[],['PIERCING GAZE!'],,"[10610, 10630]",,[]
399,2,280,1,The Battlefield (Frat Uniform),Green Ops Soldier,0,"['green clay bead', 'gas balloon', 'gas balloon', 'green smoke bomb', 'green smoke bomb', 'henna face paint', 'round green sunglasses']",0,2,14,20,36,[],,True,0,0,,,[],['PIERCING GAZE!'],,"[10630, 10652]",,[]
400,2,281,0,The Haunted Bathroom,N/A,1,[],0,-1,0,0,0,[],,,0,0,Lights Out in the Bathroom,,[],[],,"[10652, 10657]",1,[]
401,2,281,1,The Battlefield (Frat Uniform),War Hippy Elder Shaman,0,"['Gaia beads', 'Lockenstock&trade; sandals', 'carbonated soy milk', 'flowing hippy skirt', 'funky dried mushroom', 'Pok&eacute;-Gro fertilizer']",0,2,17,14,40,[],,True,0,0,,,[],['PIERCING GAZE!'],,"[10657, 10678]",,[]
402,2,282,1,The Battlefield (Frat Uniform),War Hippy Elite Fire Spinner,0,"['fire poi', 'Lockenstock&trade; sandals', 'communications windchimes']",0,2,11,21,35,[],,True,0,0,,,[],['PIERCING GAZE!'],,"[10678, 10731]",,[]
403,2,283,0,The Outskirts of Cobb's Knob,sausage goblin,1,"['bone with a price tag on it', 'magical sausage casing']",282,2,68,57,120,"[('Nut-Rition', 5)]",,,0,0,,,[],['PIERCING GAZE!'],,"[10731, 10765]",,[]
404,2,283,0,The Haunted Laundry Room,possessed laundry press,1,[],0,1,0,0,0,[],,True,0,0,,,[],['KGB TRANQUILIZER DART!'],,"[10765, 10773]",,[]
405,2,283,1,The Haunted Laundry Room,plaid ghost,0,"['bloodstain stick', 'fabric softener', 'fabric hardener', 'bottle of laundry sherry', 'blasting soda']",237,3,10,11,36,[],,True,0,0,,,[],"['MACROMETEORITE!', 'PIERCING GAZE!']",,"[10773, 10806]",,[]
406,2,284,1,genie summoned monster,mountain man,0,"['asbestos ore', 'asbestos ore', 'linoleum ore', 'linoleum ore', 'chrome ore', 'chrome ore']",0,3,9,9,29,[],,,0,0,,,[],"['OTOSCOPE!', 'PIERCING GAZE!']",,"[10806, 10832]",,[]
407,2,285,1,Itznotyerzitz Mine,N/A,0,"['linoleum ore', 'asbestos ore', 'chrome ore']",0,-1,0,0,0,[],True,,0,0,Either Ore,,[],[],,"[10832, 10842]",,[]
408,2,286,0,Crafting Adventure,N/A,1,['blood-soaked sponge cake'],0,-1,0,0,0,[],,,0,0,???,,[],[],Cook 1 blood bag + 1 gauze garter,"[10842, 10872]",1,[]
409,2,286,0,Crafting Adventure,N/A,1,[],0,-1,0,0,0,[],,,0,0,???,,[],[],Cook 100 wad of dough + 100 soda water,"[10872, 10923]",1,[]
410,2,286,1,The Spooky Forest,N/A,0,['mosquito larva'],0,-1,0,0,0,[],,,0,0,Arboreal Respite,,[],[],,"[10923, 10932]",,[]
411,2,287,0,The Spooky Forest,wolfman,1,[],0,1,0,0,0,[],,True,0,0,,,['the green smoke bomb!'],[],,"[10932, 10940]",,[]
412,2,287,0,The Spooky Forest,spooky mummy,1,[],0,1,0,0,0,[],,True,0,0,,,['the green smoke bomb!'],[],,"[10940, 10948]",,[]
413,2,287,1,The Spooky Forest,N/A,0,['Spooky-Gro fertilizer'],0,-1,0,0,0,[],,,0,0,Arboreal Respite,,[],[],,"[10948, 10957]",,[]
414,2,288,1,The Spooky Forest,N/A,0,['tree-holed coin'],300,-1,0,0,0,[],,,0,0,Arboreal Respite,,[],[],,"[10957, 10967]",,[]
415,2,289,0,The Spooky Forest,triffid,1,[],0,1,0,0,0,[],,True,0,0,,,['the green smoke bomb!'],[],,"[10967, 10975]",,[]
416,2,289,0,The Spooky Forest,spooky vampire,1,[],0,2,0,0,0,[],,True,0,0,,,"['the green smoke bomb!', 'the green smoke bomb!']",[],,"[10975, 10984]",,[]
417,2,289,0,The Spooky Forest,warwelf,1,[],0,1,0,0,0,[],,True,0,0,,,['the green smoke bomb!'],[],,"[10984, 10992]",,[]
418,2,289,0,The Spooky Forest,wolfman,1,[],0,1,0,0,0,[],,True,0,0,,,['the green smoke bomb!'],[],,"[10992, 11000]",,[]
419,2,289,1,The Spooky Forest,N/A,0,['Spooky Temple map'],0,-1,0,0,0,[],,,0,0,Arboreal Respite,,[],[],,"[11000, 11012]",,[]
420,2,290,1,The Spooky Forest,N/A,0,['spooky sapling'],0,-1,0,0,0,[],,,0,0,Arboreal Respite,,[],[],,"[11012, 11033]",,[]
421,2,291,0,Twin Peak,N/A,1,[],0,-1,0,0,0,[],,,0,0,Welcome to the Great Overlook Lodge,,[],[],,"[11033, 11041]",1,[]
422,2,291,1,Twin Peak,N/A,0,[],0,-1,0,0,0,[],,,0,0,Lost in the Great Overlook Lodge,,[],[],,"[11041, 11049]",,[]
423,2,292,1,Twin Peak,N/A,0,[],0,-1,0,0,0,[],,,0,0,Lost in the Great Overlook Lodge,,[],[],,"[11049, 11057]",,[]
424,2,293,1,Twin Peak,N/A,0,[],0,-1,0,0,0,[],,,0,0,Lost in the Great Overlook Lodge,,[],[],,"[11057, 11068]",,[]
425,2,294,1,Twin Peak,spider (duck?) topiary animal,0,"['rusty hedge trimmers', 'pestopiary']",13,3,7,8,25,[],,True,33,0,,,[],"['OTOSCOPE!', 'PIERCING GAZE!']",,"[11068, 11091]",,[]
426,2,295,0,rusty hedge trimmers,N/A,1,['gold wedding ring'],0,-1,0,0,0,[],,,0,0,Lost in the Great Overlook Lodge,,[],[],,"[11091, 11106]",1,[]
427,2,295,1,Oil Peak,N/A,0,[],0,-1,0,0,0,[],,,0,0,Unimpressed with Pressure,,[],[],,"[11106, 11115]",,[]
428,2,296,0,The Castle in the Clouds in the Sky (Ground Floor),Renaissance Giant,1,[],0,1,0,0,0,[],,True,0,0,,,['the green smoke bomb!'],[],,"[11115, 11123]",,[]
429,2,296,0,The Castle in the Clouds in the Sky (Ground Floor),Procrastination Giant,1,[],0,1,0,0,0,[],,True,0,0,,,['the green smoke bomb!'],[],,"[11123, 11131]",,[]
430,2,296,0,The Castle in the Clouds in the Sky (Ground Floor),Renaissance Giant,1,[],0,2,0,0,0,[],,True,0,0,,,"['the green smoke bomb!', 'the green smoke bomb!']",[],,"[11131, 11140]",,[]
431,2,296,0,The Castle in the Clouds in the Sky (Ground Floor),Procrastination Giant,1,[],0,1,0,0,0,[],,True,0,0,,,['the green smoke bomb!'],[],,"[11140, 11148]",,[]
432,2,296,0,The Castle in the Clouds in the Sky (Ground Floor),N/A,1,[],0,-1,0,0,0,[],,,0,0,There's No Ability Like Possibility,,[],[],,"[11148, 11153]",1,[]
433,2,296,0,The Castle in the Clouds in the Sky (Ground Floor),Foodie Giant,1,[],0,1,0,0,0,[],,True,0,0,,,['the green smoke bomb!'],[],,"[11153, 11161]",,[]
434,2,296,0,The Castle in the Clouds in the Sky (Ground Floor),Renaissance Giant,1,[],0,1,0,0,0,[],,True,0,0,,,['the green smoke bomb!'],[],,"[11161, 11169]",,[]
435,2,296,0,The Castle in the Clouds in the Sky (Ground Floor),Foodie Giant,1,[],0,1,0,0,0,[],,True,0,0,,,['the green smoke bomb!'],[],,"[11169, 11177]",,[]
436,2,296,1,The Castle in the Clouds in the Sky (Ground Floor),N/A,0,[],0,-1,0,0,0,[],,,0,0,"Top of the Castle, Ma",,[],[],,"[11177, 11181]",,[]
437,2,297,1,Hippy Camp,Jake Norris,0,"['blue money bag', 'Gathered Meat-Clip']",15,3,17,23,43,[],,,28,-38,,,[],"['CHILL OF THE TOMB!', 'CHILL OF THE TOMB!']",,"[11181, 11224]",,[]
438,2,298,1,The Oasis,N/A,0,[],0,-1,0,0,0,"[('Ultrahydrated', 5)]",,,0,0,"Glug, Glug, Glug",,[],[],,"[11224, 11230]",,[]
439,2,299,0,"The Arid, Extra-Dry Desert",sausage goblin,1,"['magical sausage casing', 'worm-riding manual page (3)']",266,2,48,70,117,[],,,31,0,,,[],['PIERCING GAZE!'],,"[11230, 11253]",,[]
440,2,299,1,"The Arid, Extra-Dry Desert",giant giant giant centipede,0,"['centipede eggs', 'handful of sand', 'handful of sand']",551,2,20,13,28,[],,True,13,0,,,[],['PIERCING GAZE!'],,"[11253, 11274]",,[]
441,2,300,1,"The Arid, Extra-Dry Desert",swarm of fire ants,0,"['ant agonist', 'handful of sand']",191,2,13,15,27,"[('Ichorous Intensity', 5)]",,True,3,0,,,[],['PIERCING GAZE!'],,"[11274, 11295]",,[]
442,2,301,0,The Defiled Niche,N/A,1,[],0,-1,0,0,0,[],,,0,0,Urning Your Keep,,[],[],,"[11295, 11300]",1,[]
443,2,301,0,The Defiled Niche,senile lihc,1,[],0,1,0,0,0,[],,True,0,0,,,[],['ASDON MARTIN: SPRING-LOADED FRONT BUMPER!'],,"[11300, 11308]",,[]
444,2,301,1,"The Arid, Extra-Dry Desert",cactuary,0,"['cactus fruit', 'handful of sand', 'bit-o-cactus', 'worm-riding manual page (3)']",345,2,10,13,31,[],,True,3,0,,,[],['PIERCING GAZE!'],,"[11308, 11328]",,[]
445,2,302,1,"The Arid, Extra-Dry Desert",swarm of fire ants,0,"['ant agonist', 'handful of sand']",168,2,13,13,28,[],,True,3,0,,,[],['PIERCING GAZE!'],,"[11328, 11346]",,[]
446,2,303,0,"The Arid, Extra-Dry Desert",rock scorpion,1,"['handful of sand', 'handful of sand']",742,2,11,15,33,[],,True,0,0,,,[],['CHEST X-RAY!'],,"[11346, 11362]",,[]
447,2,303,0,"The Arid, Extra-Dry Desert",swarm of fire ants,1,"['ant agonist', 'handful of sand', 'worm-riding manual page (2)']",217,2,15,14,26,[],,True,0,0,,,[],['CHEST X-RAY!'],,"[11362, 11391]",,[]
448,2,303,0,The Defiled Niche,N/A,1,[],0,-1,0,0,0,[],,,0,0,Urning Your Keep,,[],[],,"[11391, 11396]",1,[]
449,2,303,1,The Defiled Niche,dirty old lihc,0,['salacious crumbs'],0,2,7,9,17,"[('On the Trolley', 5)]",,True,3,0,,,[],['PIERCING GAZE!'],,"[11396, 11415]",,[]
450,2,304,1,The Defiled Niche,dirty old lihc,0,['salacious crumbs'],0,2,7,6,20,[],,True,3,0,,,[],['PIERCING GAZE!'],,"[11415, 11433]",,[]
451,2,305,0,The Defiled Niche,slick lihc,1,[],0,1,0,0,0,[],,True,0,0,,,[],['BALEFUL HOWL!'],,"[11433, 11441]",,[]
452,2,305,1,The Defiled Niche,dirty old lihc,0,['salacious crumbs'],0,2,7,5,21,[],,True,31,0,,,[],['PIERCING GAZE!'],,"[11441, 11460]",,[]
453,2,306,1,The Defiled Niche,dirty old lihc,0,['salacious crumbs'],0,2,8,5,20,[],,True,3,0,,,[],['PIERCING GAZE!'],,"[11460, 11479]",,[]
454,2,307,1,The Defiled Niche,dirty old lihc,0,['salacious crumbs'],0,2,7,7,20,[],,True,3,0,,,[],['PIERCING GAZE!'],,"[11479, 11497]",,[]
455,2,308,1,The Defiled Niche,gargantulihc,0,"['lihc eye', 'lihc eye', 'lihc face']",0,2,15,14,43,"[('Helvella Health', 5)]",,True,3,0,,,[],['PIERCING GAZE!'],,"[11497, 11519]",,[]
456,2,309,1,The Defiled Nook,spiny skelelton,0,"['skeleton bone', 'smart skull', 'spiked femur', 'evil eye', 'skelelton spine', 'succulent marrow', 'Nightmare Fuel']",0,2,6,9,16,[],,True,41,0,,,[],['PIERCING GAZE!'],,"[11519, 11545]",,[]
457,2,310,1,The Defiled Nook,spiny skelelton,0,"['skeleton bone', 'smart skull', 'evil eye', 'skelelton spine', 'succulent marrow']",0,2,5,9,21,[],,True,22,0,,,[],['PIERCING GAZE!'],,"[11545, 11569]",,[]
458,2,311,0,The Defiled Nook,N/A,1,[],0,-1,0,0,0,[],,,0,0,"Skull, Skull, Skull",,[],[],,"[11569, 11574]",1,[]
459,2,311,1,The Defiled Nook,toothy sklelton,0,"['loose teeth', 'loose teeth', 'skeleton bone', 'evil eye']",0,2,9,8,19,[],,True,3,0,,,[],['PIERCING GAZE!'],,"[11574, 11597]",,[]
460,2,312,1,The Defiled Nook,giant skeelton,0,"['skeleton bone', 'skeleton bone', 'skeleton bone']",0,2,16,16,41,[],,True,3,0,,,[],['PIERCING GAZE!'],,"[11597, 11632]",,[]
461,2,313,1,The Hidden Temple,baa-relief sheep,0,['stone wool'],0,3,5,6,17,"[('Over-Familiar With Dactyls', 5)]",,True,18,0,,,[],"['PERCEIVE SOUL!', 'PIERCING GAZE!']",,"[11632, 11650]",,[]
462,2,314,0,The Hidden Temple,craven carven raven,1,[],0,2,0,0,0,[],,True,0,0,,,[],"['MACROMETEORITE!', 'BALEFUL HOWL!']",,"[11650, 11660]",,['stone temple pirate']
463,2,314,1,The Hidden Temple,baa-relief sheep,0,['stone wool'],0,2,8,10,16,[],,True,26,0,,,[],['PIERCING GAZE!'],,"[11660, 11681]",,[]
464,2,315,1,The Hidden Temple,N/A,0,['the Nostril of the Serpent'],0,-1,0,0,0,[],,,0,0,Fitting In,,[],[],,"[11681, 11694]",,[]
465,2,316,0,The Hidden Temple,N/A,1,[],0,-1,0,0,0,[],,,0,0,Fitting In,,[],[],,"[11694, 11709]",1,[]
466,2,316,1,The Hidden Temple,N/A,0,[],0,-1,0,0,0,[],,,0,0,At Least It's Not Full Of Trash,,[],[],,"[11709, 11715]",,[]
467,2,317,1,The Hidden Temple,N/A,0,[],0,-1,0,0,0,[],,,0,0,Beginning at the Beginning of Beginning,,[],[],,"[11715, 11726]",,[]
468,2,318,1,The Hidden Temple,N/A,0,[],0,-1,0,0,0,[],,,0,0,No Visible Means of Support,,[],[],,"[11726, 11747]",,[]
469,2,319,1,The Hidden Park,N/A,0,[],0,-1,0,0,0,[],,,0,0,Where Does The Lone Ranger Take His Garbagester?,,[],[],,"[11747, 11752]",,[]
470,2,320,0,The Hidden Park,pygmy assault squad,1,[],0,1,0,0,0,[],,True,0,0,,,['the green smoke bomb!'],[],,"[11752, 11760]",,[]
471,2,320,1,The Hidden Park,N/A,0,"['gold Boozehounds Anonymous token', 'half-size scalpel']",0,-1,0,0,0,[],,,0,0,Where Does The Lone Ranger Take His Garbagester?,,[],[],,"[11760, 11770]",,[]
472,2,321,1,The Hidden Park,pygmy janitor,0,"['book of matches', 'short-handled mop', 'jungle floor wax', 'all-purpose cleaner']",302,2,11,13,26,[],,True,32,0,,,[],['PIERCING GAZE!'],,"[11770, 11794]",,[]
473,2,322,0,The Hidden Park,sausage goblin,1,"['red-hot sausage fork', 'magical sausage casing']",240,2,52,51,117,[],,,33,0,,,[],['PIERCING GAZE!'],,"[11794, 11814]",,[]
474,2,322,0,The Hidden Park,pygmy blowgunner,1,[],0,1,0,0,0,[],,True,0,0,,,['the green smoke bomb!'],[],,"[11814, 11822]",,[]
475,2,322,1,The Hidden Park,N/A,0,"['antique machete', 'cool whip']",0,-1,0,0,0,[],,,0,0,"Dr. Henry ""Dakota"" Fanning, Ph.D., R.I.P.",,[],[],,"[11822, 11831]",,[]
476,2,323,0,An Overgrown Shrine (Northwest),dense liana,1,[],0,1,0,0,0,[],,True,32,0,,,[],[],,"[11831, 11840]",,[]
477,2,323,0,An Overgrown Shrine (Northwest),dense liana,1,[],0,1,0,0,0,"[('New Zeal', 5)]",,True,2,0,,,[],[],,"[11840, 11850]",,[]
478,2,323,0,An Overgrown Shrine (Northwest),dense liana,1,[],0,1,0,0,0,[],,True,36,0,,,[],[],,"[11850, 11861]",,[]
479,2,323,0,The Daily Dungeon,N/A,1,[],0,-1,0,0,0,[],,,0,0,I Wanna Be a Door,,[],[],,"[11861, 11866]",1,[]
480,2,323,1,The Daily Dungeon,N/A,0,[],0,-1,0,0,0,[],,,0,0,It's Almost Certainly a Trap,,[],[],,"[11866, 11875]",,[]
481,2,324,0,An Overgrown Shrine (Southwest),dense liana,1,[],0,1,0,0,0,[],,True,34,0,,,[],[],,"[11875, 11884]",,[]
482,2,324,0,An Overgrown Shrine (Southwest),dense liana,1,[],0,1,0,0,0,[],,True,34,0,,,[],[],,"[11884, 11893]",,[]
483,2,324,0,An Overgrown Shrine (Southwest),dense liana,1,[],0,1,0,0,0,[],,True,34,0,,,[],[],,"[11893, 11902]",,[]
484,2,324,1,The Daily Dungeon,apathetic lizardman,0,['flavorless gruel'],83,2,8,1,11,"[('Apathy', 10), ('Serendipi Tea', 5)]",,,34,0,,,[],[],,"[11902, 11920]",,[]
485,2,325,0,The Daily Dungeon,N/A,1,[],0,-1,0,0,0,[],,,0,0,I Wanna Be a Door,,[],[],,"[11920, 11925]",1,[]
486,2,325,0,The Daily Dungeon,N/A,1,[],0,-1,0,0,0,[],,,0,0,The First Chest Isn't the Deepest.,,[],[],,"[11925, 11930]",1,[]
487,2,325,1,The Daily Dungeon,tonic water elemental,0,['tonic djinn'],69,2,9,3,8,[],,,34,0,,,[],[],,"[11930, 11945]",,[]
488,2,326,1,The Daily Dungeon,N/A,0,[],0,-1,0,0,0,[],,,0,0,It's Almost Certainly a Trap,,[],[],,"[11945, 11954]",,[]
489,2,327,0,An Overgrown Shrine (Southeast),dense liana,1,[],0,1,0,0,0,[],,True,34,0,,,[],[],,"[11954, 11963]",,[]
490,2,327,0,An Overgrown Shrine (Southeast),dense liana,1,[],0,1,0,0,0,[],,True,34,0,,,[],[],,"[11963, 11972]",,[]
491,2,327,0,An Overgrown Shrine (Southeast),dense liana,1,[],0,1,0,0,0,[],,True,34,0,,,[],[],,"[11972, 11981]",,[]
492,2,327,0,An Overgrown Shrine (Northeast),dense liana,1,[],0,1,0,0,0,"[('Moose Wisdom', 5)]",,True,34,0,,,[],[],,"[11981, 11991]",,[]
493,2,327,0,An Overgrown Shrine (Northeast),dense liana,1,[],0,1,0,0,0,[],,True,34,0,,,[],[],,"[11991, 12000]",,[]
494,2,327,1,The Daily Dungeon,mayonnaise wasp,0,['glob of spoiled mayo'],0,2,5,6,7,[],,,2,0,,,[],[],,"[12000, 12014]",,[]
495,2,328,1,The Daily Dungeon,dairy ooze,0,['mana curds'],60,2,2,5,11,[],,,0,0,,,[],[],,"[12014, 12028]",,[]
496,2,329,0,The Daily Dungeon,N/A,1,[],0,-1,0,0,0,[],,,0,0,Second Chest,,[],[],,"[12028, 12033]",1,[]
497,2,329,0,The Daily Dungeon,N/A,1,[],0,-1,0,0,0,[],,,0,0,I Wanna Be a Door,,[],[],,"[12033, 12038]",1,[]
498,2,329,0,The Daily Dungeon,N/A,1,[],0,-1,0,0,0,[],,,0,0,I Wanna Be a Door,,[],[],,"[12038, 12043]",1,[]
499,2,329,1,The Daily Dungeon,N/A,0,[],0,-1,0,0,0,[],,,0,0,It's Almost Certainly a Trap,,[],[],,"[12043, 12053]",,[]
500,2,330,0,A Massive Ziggurat,dense liana,1,[],0,1,7,0,0,[],,True,30,0,,,[],[],,"[12053, 12063]",,[]
501,2,330,0,A Massive Ziggurat,dense liana,1,[],0,1,0,0,0,"[('Cake Caked', 5)]",,True,30,0,,,[],[],,"[12063, 12073]",,[]
502,2,330,0,A Massive Ziggurat,dense liana,1,[],0,1,0,0,0,[],,True,30,0,,,[],[],,"[12073, 12082]",,[]
503,2,330,1,The Daily Dungeon,N/A,0,[],0,-1,0,0,0,[],,,0,0,It's Almost Certainly a Trap,,[],[],,"[12082, 12092]",,[]
504,2,331,1,The Daily Dungeon,N/A,0,['fat loot token'],0,-1,0,0,0,[],,,0,0,The Final Reward,,[],[],,"[12092, 12102]",,[]
505,2,332,0,An Overgrown Shrine (Northeast),dense liana,1,[],0,1,0,0,0,[],,True,30,0,,,[],[],,"[12102, 12132]",,[]
506,2,332,0,An Overgrown Shrine (Southeast),N/A,1,[],0,-1,0,0,0,[],,,0,0,Fire When Ready,,[],[],,"[12132, 12137]",1,[]
507,2,332,1,An Overgrown Shrine (Southwest),N/A,0,[],0,-1,0,0,0,[],,,0,0,Water You Dune,,[],[],,"[12137, 12144]",,[]
508,2,333,0,The Hidden Hospital,pygmy orderlies,1,[],0,1,0,0,0,[],,True,0,0,,,[],['ASDON MARTIN: SPRING-LOADED FRONT BUMPER!'],,"[12144, 12152]",,[]
509,2,333,0,Lair of the Ninja Snowmen,Ninja Snowman,1,[],0,1,0,0,0,[],,,0,0,,,['the green smoke bomb!'],[],,"[12152, 12160]",,[]
510,2,333,1,Lair of the Ninja Snowmen,ninja snowman assassin,0,"[""li'l ninja costume"", 'ninja rope', 'Nightmare Fuel']",0,3,9,10,39,[],,True,0,0,,,['the LOV Enamorang!'],['PIERCING GAZE!'],,"[12160, 12179]",,[]
511,2,334,0,Lair of the Ninja Snowmen,Ninja Snowman Weaponmaster,1,[],0,2,0,0,0,[],,True,0,0,,,"['the green smoke bomb!', 'the green smoke bomb!']",[],,"[12179, 12188]",,[]
512,2,334,1,Lair of the Ninja Snowmen,the Frozen Solid Snake,0,['The First Pizza'],0,2,10,14,31,[],,,0,0,,,[],['PIERCING GAZE!'],,"[12188, 12203]",,[]
513,2,335,1,Lair of the Ninja Snowmen,ninja snowman assassin,0,['ninja crampons'],0,2,12,14,25,"[('Old Time Hydration', 5)]",,True,0,0,,,[],['PIERCING GAZE!'],,"[12203, 12227]",,[]
514,2,336,1,An Overgrown Shrine (Southeast),N/A,0,[],0,-1,0,0,0,[],,,0,0,Fire When Ready,,[],[],,"[12227, 12232]",,[]
515,2,337,1,An Overgrown Shrine (Northeast),N/A,0,[],0,-1,0,0,0,[],,,0,0,Air Apparent,,[],[],,"[12232, 12237]",,[]
516,2,338,1,An Overgrown Shrine (Northwest),N/A,0,[],0,-1,0,0,0,[],,,0,0,Earthbound and Down,,[],[],,"[12237, 12245]",,[]
517,2,339,0,The Hidden Hospital,pygmy witch nurse,1,[],0,1,0,0,0,[],,True,0,0,,,[],['THROW LATTE ON OPPONENT!'],,"[12245, 12253]",,[]
518,2,339,1,The Hidden Hospital,pygmy witch surgeon,0,['bloodied surgical dungarees'],767,2,17,9,29,[],,True,28,0,,,[],[],,"[12253, 12273]",,[]
519,2,340,1,The Hidden Hospital,pygmy witch surgeon,0,['head mirror'],776,2,18,15,20,[],,True,28,0,,,[],[],,"[12273, 12292]",,[]
520,2,341,1,The Hidden Hospital,pygmy witch surgeon,0,['surgical mask'],716,2,17,7,31,[],,True,27,0,,,[],['PIERCING GAZE!'],,"[12292, 12311]",,[]
521,2,342,1,The Hidden Hospital,"You, M. D.",0,['dripping stone sphere'],0,2,16,10,30,[],,,27,0,,,[],['CHILL OF THE TOMB!'],,"[12311, 12328]",,[]
522,2,343,0,An Overgrown Shrine (Southwest),N/A,1,['stone triangle'],0,-1,0,0,0,[],,,0,0,Water You Dune,,[],[],,"[12328, 12342]",1,[]
523,2,343,1,The Hidden Bowling Alley,pygmy bowler,0,"['bowling ball', 'tiny bowler', 'imitation White Russian']",535,2,12,15,26,"[('Rosewater Mark', 5)]",,True,27,0,,,[],[],,"[12342, 12360]",,[]
524,2,344,1,The Hidden Bowling Alley,N/A,0,[],0,-1,0,0,0,[],,,0,0,Life is Like a Cherry of Bowls,,[],[],,"[12360, 12371]",,[]
525,2,345,0,The Hidden Office Building,sausage goblin,1,['magical sausage casing'],152,2,46,51,126,[],,,15,0,,,[],['PIERCING GAZE!'],,"[12371, 12392]",,[]
526,2,345,0,The Hidden Bowling Alley,drunk pygmy,1,[],0,1,0,0,2,[],,True,0,0,,,[],[],,"[12392, 12401]",,[]
527,2,345,0,The Hidden Bowling Alley,drunk pygmy,1,[],0,1,0,0,2,[],,True,0,0,,,[],[],,"[12401, 12410]",,[]
528,2,345,1,The Hidden Bowling Alley,pygmy bowler,0,"['bowling ball', 'imitation White Russian']",300,2,11,16,30,[],,True,0,0,,,[],[],,"[12410, 12425]",,[]
529,2,346,1,The Hidden Bowling Alley,N/A,0,[],0,-1,0,0,0,[],,,0,0,Life is Like a Cherry of Bowls,,[],[],,"[12425, 12434]",,[]
530,2,347,1,The Hidden Bowling Alley,pygmy bowler,0,"['bowling ball', 'tiny bowler', 'imitation White Russian']",302,2,16,9,30,"[('Ermine Eyes', 5)]",,True,0,0,,,[],[],,"[12434, 12451]",,[]
531,2,348,1,The Outskirts of Cobb's Knob,ninja snowman assassin,0,['ninja carabiner'],0,2,8,22,22,[],,,27,-44,,,[],['PIERCING GAZE!'],,"[12451, 12470]",,[]
532,2,349,1,The Hidden Bowling Alley,N/A,0,[],0,-1,0,0,0,[],,,0,0,Life is Like a Cherry of Bowls,,[],[],,"[12470, 12478]",,[]
533,2,350,0,The Hidden Bowling Alley,drunk pygmy,1,[],0,1,0,0,2,[],,True,0,0,,,[],[],,"[12478, 12487]",,[]
